Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
7f55478e-e6c6-6bef-10b3-c9be22b3253b,1945-11-17,,999-31-7591,S99954317,X36221386X,Mrs.,Mi492,Homenick806,,Hagenes547,M,white,nonhispanic,F,Barnstable  Massachusetts  US,260 Ward Manor,Lowell,Massachusetts,Middlesex County,01850,42.61392575432777,-71.3880678270508,2188598.8135,773455.0264999999
d25c159a-033b-593f-dbbf-b1e9de3b2fc4,1980-04-01,,999-31-5263,S99933547,X81442245X,Mr.,Terrell212,Wintheiser220,,,M,white,nonhispanic,M,Adams  Massachusetts  US,887 Halvorson Parade,New Bedford,Massachusetts,Bristol County,02743,41.725474851241614,-70.94478068570304,133263.47699999998,61246.062999999995
139f1206-227d-4cf1-2bea-7d3154516bdf,1933-07-05,,999-83-5959,S99919608,X63050010X,Mr.,Lyle846,Abshire638,,,S,white,nonhispanic,M,Raynham Center  Massachusetts  US,505 Brakus Approach,Conway,Massachusetts,Franklin County,,42.50645536981003,-72.70913312930573,2227801.109,266982.831
58eb83f7-ab23-104b-697b-ec5be0624367,1949-06-17,,999-51-3509,S99998309,X30330786X,Mr.,Elliott563,Nikolaus26,,,M,hawaiian,nonhispanic,M,Weston  Massachusetts  US,397 Reilly Vale Suite 4,Boston,Massachusetts,Suffolk County,02135,42.28851424585277,-71.14066468323381,276705.5045,240834.58549999996
8732c6b3-c558-2182-e679-2d0fc0f130cb,1982-11-09,,999-61-3856,S99956760,X7591062X,Mr.,Ronnie7,Streich926,,,M,white,nonhispanic,M,Westfield  Massachusetts  US,680 MacGyver Center Suite 10,Brockton,Massachusetts,Plymouth County,02351,42.12789803160744,-70.97628584157421,121717.45400000001,27881.625999999997
050358a1-fcf7-1182-7ad1-6b663afa3002,2005-12-13,,999-80-9173,,,,Eugene421,Heller342,,,,white,nonhispanic,M,Fitchburg  Massachusetts  US,598 Conroy Branch,Waltham,Massachusetts,Middlesex County,02453,42.37773327320723,-71.26793341815448,489368.33499999996,51831.494999999995
b38f6f4d-8a9d-3d94-92f8-22704c8281a2,1966-03-13,,999-79-4199,S99933945,X69443407X,Ms.,Tashina114,Runolfsdottir785,,,S,white,nonhispanic,F,Cambridge  Massachusetts  US,732 Johnston Hollow Suite 89,Danvers,Massachusetts,Essex County,01923,42.53049917609225,-70.98514261602132,1810742.808,60894.221999999994
97bd8789-5f31-dc8d-fec7-238b30135cf5,1995-01-04,2008-06-23,999-99-2726,,,,Franklyn361,Abshire638,,,,white,hispanic,M,New Bedford  Massachusetts  US,884 Bergstrom Meadow Suite 49,Woburn,Massachusetts,Middlesex County,01801,42.53297993340183,-71.11286302556339,377973.4149999999,11382.915
1d4373dc-be5a-dd4a-15c3-0117198d94c0,2008-08-13,,999-30-8063,,,,Cheri871,Prosacco716,,,,black,nonhispanic,F,Malden  Massachusetts  US,494 Grant Park Unit 87,Dartmouth,Massachusetts,Bristol County,,41.52455965362301,-70.9839611611765,341069.9275,461.30249999999984
a47eed09-9942-9cbf-9220-2843ded300e9,2007-01-26,,999-84-2012,,,,Elvin140,Senger904,,,,white,nonhispanic,M,Medford  Massachusetts  US,526 Kub Flat Apt 73,Blackstone,Massachusetts,Worcester County,,42.08140844520481,-71.5122933994795,368003.95999999996,56.21999999999992
137651e5-3f15-db77-2712-ee0b75724502,1995-01-04,,999-49-5488,S99971015,X60773398X,Mr.,Cory323,Corkery305,,,,white,hispanic,M,Lynn  Massachusetts  US,302 Yost Wynd Apt 51,Woburn,Massachusetts,Middlesex County,01890,42.4521451540673,-71.13206547142353,786261.3249999998,1037.8349999999998
535dee6a-8dab-2ecf-f909-01028e3f5b1f,1983-04-22,,999-38-3202,S99966682,X44875167X,Mrs.,Carlos172,Mayert710,,Cruickshank494,M,white,nonhispanic,F,Boston  Massachusetts  US,331 Brown Parade Apt 72,Framingham,Massachusetts,Middlesex County,01702,42.32485517105919,-71.48613146626653,1607845.5935,381140.75649999996
afd9d993-5a0f-0b80-9c52-70a2468e2642,1916-03-28,2003-08-26,999-71-8405,S99926749,X29865245X,Mr.,Raymon366,Mayert710,,,M,black,nonhispanic,M,Boston  Massachusetts  US,951 Kunde Gate Apt 24,Springfield,Massachusetts,Hampden County,01105,42.066515895536305,-72.56184557263327,2127449.8225000007,157844.98750000002
edc8dc01-9e25-8cb5-c18e-9b9b75ccd1ee,1918-11-27,2009-02-12,999-49-1698,S99999456,X41478769X,Mr.,Lamar193,McDermott739,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,257 Bogisich Trafficway,Northbridge,Massachusetts,Worcester County,,42.11146297568037,-71.63045627129198,2227054.7830000003,131929.757
ec3be88f-6d38-5331-b548-18bf9b9f35a3,1984-05-26,,999-32-5673,S99943953,X37740112X,Mrs.,Kayce253,Friesen796,,Bahringer146,M,white,nonhispanic,F,Lyon  Auvergne-Rhone-Alpes  FR,430 Goodwin Row,Somerville,Massachusetts,Middlesex County,02144,42.418661577852234,-71.08912690742852,1549499.8930000004,77931.247
97ee081a-d0e0-e0eb-238c-fa00e7dfba7d,1961-03-23,1966-09-04,999-67-8256,,,,Lecia978,Emmerich580,,,,black,hispanic,F,Weymouth  Massachusetts  US,923 Tromp Extension Apt 91,Springfield,Massachusetts,Hampden County,01107,42.13175603563744,-72.53080981036165,155691.24000000002,0.0
42daa5f0-9beb-4d16-322b-9df14bbe418b,1939-03-12,1992-01-06,999-45-7275,S99918770,X81331797X,Mrs.,Janet238,Auer97,,Emmerich580,M,white,nonhispanic,F,Newton  Massachusetts  US,194 Kohler Crossroad,Montague,Massachusetts,Franklin County,,42.50900208317833,-72.53433457381249,2615797.5925000007,835964.5475
81d85a6d-8dc1-a067-0d33-832e589a20fa,1944-04-03,,999-82-4326,S99913318,X7288784X,Ms.,Bethanie176,Gislason620,,,S,asian,nonhispanic,F,Boston  Massachusetts  US,332 Ziemann Frontage road,Granville,Massachusetts,Hampden County,,42.09795020819258,-72.95752510494293,2093049.472000001,563106.8080000002
f1da4fd4-558a-919a-c343-c0b720b0e684,1987-11-01,,999-49-8134,S99938143,X63891095X,Mrs.,Victoria535,Alva958,,Patiño436,M,black,hispanic,F,Lima  Lima Province  PE,340 Halvorson Landing Apt 7,Middleton,Massachusetts,Essex County,,42.60315066539346,-70.95857123690716,1854045.4490000005,378527.44099999993
c09c4a85-e909-cfce-863a-7e363c9813a6,1955-05-18,,999-26-6572,S99978292,X84923842X,Mr.,Antony83,Nikolaus26,,,S,white,nonhispanic,M,Wilmington  Massachusetts  US,303 Gerhold Avenue,Bridgewater,Massachusetts,Plymouth County,02324,41.943794911074114,-70.99767393187231,1682670.017500001,25803.4025
83bd6a6c-8c7f-da8f-0cd8-9bec34c64a1e,1973-06-02,,999-25-9639,S99958430,X20141818X,Mr.,Chong355,Boehm581,,,M,white,hispanic,M,Pittsfield  Massachusetts  US,354 Abernathy Loaf Unit 50,Somerville,Massachusetts,Middlesex County,02140,42.38967426502129,-71.15544947469044,1199245.6549999998,3422.865
56ca32c8-a903-b357-6ea3-92f9503e8a8a,1961-03-23,,999-25-1013,S99963557,X73342293X,Mrs.,Margart214,Keebler762,,VonRueden376,M,black,hispanic,F,Adams  Massachusetts  US,450 Kutch Bridge Unit 35,Springfield,Massachusetts,Hampden County,01020,42.09728772688447,-72.55307985791539,1771519.3639999994,255453.09600000002
477f3dee-5a4b-0f03-917a-b1fc9e9d3110,1918-11-27,1987-03-19,999-62-9622,S99980175,X75065545X,Mr.,Philip822,Boyer713,,,S,white,nonhispanic,M,North Plymouth  Massachusetts  US,233 Cronin Park Apt 77,Northbridge,Massachusetts,Worcester County,,42.17367179638852,-71.64606445006088,2833057.4675,18578.3025
ce1b17d2-15ee-aa1c-bdd1-8be89ba22acf,2005-03-25,,999-89-9961,S99925286,,,Caleb651,Lind531,,,,white,nonhispanic,M,Plymouth  Massachusetts  US,870 Beer Approach,Westport,Massachusetts,Bristol County,,41.572551799346705,-71.03446512933448,432170.0724999999,1176.1574999999998
8b75c459-60b7-ff60-9ef5-74f64131beda,1945-03-18,,999-40-1955,S99989584,X89182371X,Ms.,Marilyn850,Zieme486,,,S,white,nonhispanic,F,Boston  Massachusetts  US,691 Wolf Ville Unit 36,Marlborough,Massachusetts,Middlesex County,01752,42.39808204784953,-71.51483197544741,3384385.277500001,1175746.1125000003
20ea49a4-8c7e-5df6-b505-d00366fb774a,1965-12-07,,999-55-7372,S99965293,X88272581X,Mr.,Isaac321,Davis923,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,1022 Rice Highlands Apt 24,Kingston,Massachusetts,Plymouth County,02364,42.02539502689421,-70.77142765176036,2145428.465,15836.535000000002
5ca89081-9140-56a3-7aea-e831160b357b,1939-03-12,,999-97-3859,S99918083,X5134158X,Mrs.,Lenora887,Cartwright189,,Macejkovic424,M,white,nonhispanic,F,Concord  Massachusetts  US,623 Bogisich Trace,Montague,Massachusetts,Franklin County,,42.56159331107546,-72.51819488725764,2940746.6350000002,334402.55499999993
2a577eb8-be79-318c-3ef8-b34f96032748,1916-03-28,2012-01-22,999-16-3009,S99929791,X59564854X,Mr.,Manuel446,Gusikowski974,,,M,black,nonhispanic,M,Chelsea  Massachusetts  US,931 Schultz Path,Springfield,Massachusetts,Hampden County,01108,42.14566542730188,-72.59666394445024,2385693.5270000002,526407.223
f31882d0-db01-facc-d7b5-1c62134441d7,2020-02-22,,999-77-4592,,,,Israel728,Koepp521,,,,white,nonhispanic,M,Leominster  Massachusetts  US,1059 Baumbach Run,Salem,Massachusetts,Essex County,,42.4865684327781,-70.90584797024941,5989.7515,5885.2785
f9b25fb8-133c-51c3-96f7-34ffb1c872ec,2001-10-12,,999-36-4259,S99968879,X79244631X,Ms.,Kizzy275,Lubowitz58,,,,asian,nonhispanic,F,Braintree  Massachusetts  US,445 Hilpert Lane Unit 53,Dedham,Massachusetts,Norfolk County,02026,42.25034118418243,-71.15851328169934,1374329.1700000002,29505.840000000004
546ab430-0ad8-54a3-9247-85caadb762d1,1939-04-03,,999-85-3209,S99972145,X4730123X,Mr.,Mitchell808,Harber290,,,S,other,nonhispanic,M,Riyadh  Riyadh  SA,781 Fay Passage Apt 85,Mashpee,Massachusetts,Barnstable County,,41.662367491750736,-70.49533033974915,341748.36750000005,547168.9824999998
144e80cf-0e24-0958-e987-0afc0339b98e,1996-01-11,2000-09-11,999-97-9118,,,,Perry780,Zulauf375,,,,white,nonhispanic,M,Cologne  North Rhine-Westphalia  DE,364 Konopelski Manor Unit 56,Hudson,Massachusetts,Middlesex County,,42.36076164506678,-71.55041271436954,151882.8075,1309.0424999999998
dcdd1094-9e05-e734-aaee-0c7e971d9a1a,1969-10-08,,999-89-4400,S99941827,X55303487X,Mrs.,Ellen406,Parker433,,MacGyver246,M,black,nonhispanic,F,Spencer  Massachusetts  US,920 Mann Quay Apt 68,Wilbraham,Massachusetts,Hampden County,,42.09536027870433,-72.42950387276068,1670546.8949999998,111897.77500000001
123a2225-13bc-8bd7-2868-0245cb02856d,1983-03-10,,999-73-3691,S99922818,X84833266X,Mrs.,Amy965,Prosacco716,,Marks830,M,white,nonhispanic,F,Larissa  Larissa Prefecture  GR,1075 Kuhn Common,Forestdale,Massachusetts,Barnstable County,02644,41.72048860420777,-70.4831395919194,1191195.7434999999,294123.6265
1d751b54-8ff3-4fe6-91df-751a230c94d7,1996-01-11,,999-11-1093,S99919782,X70124016X,Mr.,Stanford577,Stracke611,,,,white,nonhispanic,M,Berlin  Berlin  DE,384 Rodriguez Station,Hudson,Massachusetts,Middlesex County,01749,42.389987050012635,-71.53088442097187,714863.7825,20.137499999999932
156a959f-4abb-e935-3703-c8c6672ba3b0,1942-03-08,1999-06-13,999-43-6923,S99979622,X82260724X,Mr.,Craig656,Pfeffer420,,,M,asian,nonhispanic,M,Quincy  Massachusetts  US,1011 Graham Plaza,Boston,Massachusetts,Suffolk County,02108,42.36040622355806,-71.05755957436826,2227037.827499999,2224.4024999999997
a7b1578d-868c-9f64-e678-0f218c65d3e8,1942-09-06,2021-01-14,999-42-3944,S99913091,X77990701X,Ms.,Judi176,Russel238,,,S,white,nonhispanic,F,Chelsea  Massachusetts  US,793 Bogan Meadow Suite 76,North Adams,Massachusetts,Berkshire County,01247,42.667572959321085,-73.11071770406085,2116009.326,101649.644
2f1a1fb8-99d1-31f5-eb7f-e829a968f2f2,1918-11-27,2007-03-26,999-62-7836,S99936398,X9082222X,Mr.,Leonardo412,Carter549,,,S,white,nonhispanic,M,Randolph  Massachusetts  US,982 Yost Glen Unit 2,Northbridge,Massachusetts,Worcester County,,42.11698679549793,-71.62789132166591,2453724.994000001,94174.83600000001
a376547d-1986-deaf-47cf-746bf9ca2165,1951-09-21,,999-56-9822,S99986759,X8003943X,Mr.,Miguel815,Schneider199,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,497 Farrell Ramp,Hampden,Massachusetts,Hampden County,,42.03235148305084,-72.39964297014122,1861630.6825,38604.86750000001
0749ff0b-23c0-f210-932f-9f603ea64724,1976-08-23,,999-81-5732,S99913244,X76965090X,Mr.,Hank686,Reichert620,,,M,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,783 Wehner Camp Unit 45,Melrose,Massachusetts,Middlesex County,,42.46567289943019,-71.06919076565998,1121188.4324999999,20.137499999999932
1636e185-4774-0f3a-d34c-ccde4026abe1,1916-03-28,2002-08-27,999-28-7565,S99980165,X4958206X,Mr.,Chong355,Jakubowski832,,,M,black,nonhispanic,M,Sudbury  Massachusetts  US,1011 Hudson Camp,Springfield,Massachusetts,Hampden County,01109,42.058732683286834,-72.58290914520316,2118887.0445,84066.21550000002
ae590ac7-640b-17b5-724f-497ff3cb346f,2018-04-22,,999-56-5545,,,,Tynisha348,Abbott774,,,,white,nonhispanic,F,Norton  Massachusetts  US,1061 Toy Brook,Boston,Massachusetts,Suffolk County,02467,42.40670341432329,-71.0862834264057,11880.636000000002,12172.083999999999
b34c8073-3e54-6f3a-42c0-914b6cbcc3a2,1960-03-30,2008-07-02,999-92-2100,S99987793,X71929579X,Mr.,Eddie505,Beier427,,,M,white,nonhispanic,M,Leominster  Massachusetts  US,872 Herzog Esplanade Unit 90,Leominster,Massachusetts,Worcester County,01420,42.54081344492374,-71.8034689437363,1177263.5225000002,37824.337499999994
c45f3bc4-82f5-dddb-0131-a8636d9c4564,1947-12-01,,999-36-8749,S99978258,X53257915X,Mrs.,Lea264,Will178,,Labadie908,M,white,nonhispanic,F,Lanesborough  Massachusetts  US,129 Kshlerin Rapid,Brookline,Massachusetts,Norfolk County,02467,42.38096744951735,-71.08720672798127,2214298.7030000007,878342.4669999998
f6a7e98f-a5ca-f52d-1b65-4c548570d8bc,1989-07-25,,999-18-7726,S99942477,X38657478X,Mr.,Hubert238,Dickinson688,,,M,white,nonhispanic,M,Palermo  Sicily  IT,199 Hirthe Vista,Cordaville,Massachusetts,Worcester County,,42.25839224217723,-71.48505072360342,1466723.08,167516.45999999996
845a3922-0b68-9036-172a-57b58f1ff684,1918-11-27,1980-02-10,999-64-4165,S99940106,X80838570X,Mr.,Rocco842,Rempel203,,,M,white,nonhispanic,M,Swampscott  Massachusetts  US,949 Beahan Crossroad Suite 95,Northbridge,Massachusetts,Worcester County,,42.164672980857304,-71.63782929033474,1661035.2675,13527.6225
ef6d75b4-afc6-70c0-2767-27468cb3c243,1942-09-06,2015-08-29,999-91-6200,S99937294,X17185392X,Mrs.,Neta452,Morar593,,Hermiston71,M,white,nonhispanic,F,Boston  Massachusetts  US,1037 Dare Promenade,North Adams,Massachusetts,Berkshire County,,42.65647675986241,-73.11624735580087,1248341.824000001,28194.206000000002
987453c3-b90f-a21e-08b8-3e940923c52b,1942-03-08,,999-98-4125,S99967782,X55258708X,Mr.,Mathew182,O'Conner199,,,M,asian,nonhispanic,M,Brookline  Massachusetts  US,767 Green Track Apt 63,Boston,Massachusetts,Suffolk County,02203,42.25657222204295,-71.15997759906688,1976438.8060000006,62866.424000000006
582bf373-c5f4-2e6c-b924-e5b2bb2e102a,1999-04-04,,999-97-3412,S99953398,X18120872X,Mr.,Sandy901,Raynor401,,,,white,nonhispanic,M,Brockton  Massachusetts  US,1086 Jones Meadow Suite 87,Quincy,Massachusetts,Norfolk County,02169,42.204373661253186,-71.04537529297092,560371.375,328.72499999999985
0f3fd5c2-7b2c-c3a7-a8da-9598c37470e2,1960-03-30,2021-08-05,999-50-5690,S99939728,X35462142X,Mr.,Kelley882,Lockman863,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,205 Larkin Fort Apt 15,Leominster,Massachusetts,Worcester County,01453,42.52033775540483,-71.79064118744209,1626747.2075000007,35679.5625
92ac9466-ca08-9efb-58e4-131a5f3e178e,1952-06-19,,999-79-9079,S99991047,X72577860X,Mrs.,Miki234,Gerhold939,,Farrell962,M,white,nonhispanic,F,Leicester  Massachusetts  US,302 Kirlin Haven,Falmouth,Massachusetts,Barnstable County,02540,41.550236540019576,-70.58635460960475,2464649.4609999997,678768.129
98ec589f-fec6-99ea-8c69-4df45c0b3a77,1971-08-10,,999-93-7640,S99994334,X25119407X,Mr.,Brice635,Ferry570,,,M,white,nonhispanic,M,Williamstown  Massachusetts  US,229 Hauck Meadow,Malden,Massachusetts,Middlesex County,,42.4692429796388,-71.06652857648535,1455497.0625,1222.8074999999997
25e8dac5-c8bc-3dc7-d319-140d1da359c1,2001-07-05,,999-46-3344,S99913641,X9384607X,Ms.,Donetta1,Bradtke547,,,,white,nonhispanic,F,Saugus  Massachusetts  US,187 Conroy Rapid Apt 25,Worcester,Massachusetts,Worcester County,01606,42.26403424233899,-71.82349761012426,1411949.4125,2459.4375000000005
4acf924f-c7c9-e748-fbeb-d68681b510de,1992-10-10,,999-64-6067,S99983348,X78594125X,Mr.,Emilio417,Partida347,,,M,white,hispanic,M,Bayamon  Puerto Rico  PR,576 Kuhic Light Unit 91,Chelsea,Massachusetts,Suffolk County,,42.44896019736246,-71.01720950638081,724926.4749999997,717.4949999999999
75769925-0611-20c3-f2fe-51d0e4a2901a,2012-05-05,,999-89-5371,,,,Von197,Botsford977,,,,white,nonhispanic,M,Waltham  Massachusetts  US,1029 Schuppe Spur Apt 92,Westfield,Massachusetts,Hampden County,01086,42.18536822366769,-72.73736470061884,30850.365,25086.935
e544e83b-edb5-ff7e-d31a-f4d40ee884d6,2011-07-14,,999-81-1213,,,,José Emilio366,Niño185,,,,white,hispanic,M,Port-au-Prince  Haiti  HT,1082 Mohr Well Apt 29,Worcester,Massachusetts,Worcester County,01606,42.28131742557092,-71.74145653227121,23130.422000000006,768.588
e37d530a-3b67-0a3c-0da4-ed338900d916,1998-09-26,,999-77-2739,S99938080,X72561865X,Mr.,Rodrick370,Douglas31,,,,white,nonhispanic,M,Granby  Massachusetts  US,828 Prohaska Trafficway,Sharon,Massachusetts,Norfolk County,,42.14540666440412,-71.15958015894329,601715.88,0.0
94866a7e-4ee3-a5a7-5109-6642068d6a14,1982-08-28,,999-84-9774,S99973886,X86601649X,Mrs.,Cruz300,Okuneva707,,Gorczany269,M,white,nonhispanic,F,Framingham  Massachusetts  US,614 Becker Ranch Suite 91,Revere,Massachusetts,Suffolk County,02151,42.371772963899986,-71.01448531761575,1564013.095,129254.915
edf82168-489f-1b3e-c1da-5956c19f4520,1942-09-06,2007-03-25,999-70-7755,S99997228,X37090678X,Mrs.,Nieves278,Flatley871,,Gutkowski940,M,white,nonhispanic,F,Boston  Massachusetts  US,255 Rosenbaum Quay Unit 39,North Adams,Massachusetts,Berkshire County,01247,42.63213405294526,-73.14875034111499,1115079.5644999999,222629.92549999995
1d9b5400-8fdc-1e8b-8f5c-546cc85383c3,1970-11-06,,999-53-8188,S99960863,X17208128X,Mr.,Angel97,Jacobi462,,,S,white,nonhispanic,M,Auburn  Massachusetts  US,362 Schaden Mews Unit 68,Cambridge,Massachusetts,Middlesex County,02138,42.39920357097783,-71.05588523403698,1316977.805,1526.9549999999997
342ba36d-53c8-1154-3876-fe69bf5e8225,1960-03-30,,999-15-4286,S99979342,X64817457X,Mr.,Jayson808,Ryan260,,,S,white,nonhispanic,M,Quincy  Massachusetts  US,1025 Gerhold Street Unit 93,Leominster,Massachusetts,Worcester County,01453,42.510057049876906,-71.81889168637353,2286319.197500001,2877.7725
4ad26ca0-a43f-700f-6190-9f61154c6de0,1981-11-19,,999-14-8706,S99979088,X86661679X,Mr.,Warren653,Cruickshank494,,,M,white,nonhispanic,M,Sharon  Massachusetts  US,545 Turner Extension Unit 30,Waltham,Massachusetts,Middlesex County,,42.411384224279246,-71.29009738901945,989836.625,10542.165
95dd641e-8d91-91c7-9986-ab400aba1fa5,2010-02-05,,999-50-4617,,,,Mel236,Labadie908,,,,white,nonhispanic,M,Northbridge  Massachusetts  US,116 Rau Stravenue Unit 3,Watertown,Massachusetts,Middlesex County,02472,42.35704238198925,-71.1753595175573,299111.17,131.21999999999994
0898d650-cebe-426f-01c4-5ddf8b68ef6a,1918-11-27,,999-87-6658,S99960817,X31916231X,Mr.,Mary779,Macejkovic424,,,M,white,nonhispanic,M,Abington  Massachusetts  US,162 Goyette Loaf Unit 2,Northbridge,Massachusetts,Worcester County,,42.1406937363572,-71.63517529518597,2454997.834500001,319148.5555000001
194c23d2-5e47-f9e1-9716-77c19aa167b3,2017-01-02,,999-80-9682,,,,Mohamed943,Mann644,,,,white,nonhispanic,M,Braintree  Massachusetts  US,464 Kling Village Unit 94,Woburn,Massachusetts,Middlesex County,,42.439347719022116,-71.16588734128023,117299.7925,2534.1375
5457eec5-b284-85e6-9c6c-1817a211c98f,1976-02-08,,999-96-7344,S99955861,X25587791X,Mrs.,Iola859,Volkman526,,Turcotte120,M,white,nonhispanic,F,Clinton  Massachusetts  US,139 Effertz Ville,Westborough,Massachusetts,Worcester County,01581,42.298250187603266,-71.57502517720586,1305566.3005000001,191499.9695
16374251-beab-44f9-ac53-faece4e66bc2,2017-11-17,,999-42-4182,,,,Cyrus914,Schuster709,,,,white,nonhispanic,M,Barnstable  Massachusetts  US,855 Luettgen Well,Boston,Massachusetts,Suffolk County,02199,42.30711671465368,-71.10495523808993,77405.45999999999,523.0799999999999
e6178711-3936-e332-814d-19d8851e314d,1916-03-28,,999-41-3558,S99989909,X49468139X,Mr.,Warren653,Ullrich385,,,M,black,nonhispanic,M,Westfield  Massachusetts  US,612 Weber Green,Springfield,Massachusetts,Hampden County,01020,42.11065838244171,-72.52384506549053,3175190.412,1.3562280328000002E7
9e3f000c-d04d-ac28-0571-81b6af1e9fba,1986-12-27,,999-21-3731,S99937149,X87772178X,Mrs.,Mallory926,Lynch190,,Witting912,M,black,nonhispanic,F,Boston  Massachusetts  US,525 Gusikowski Ville,Boston,Massachusetts,Suffolk County,02210,42.38026061477069,-71.14539571237121,1174441.3699999996,385346.54
8fe59ada-2e62-232f-f602-1fa6315a36ad,1967-02-28,,999-56-1318,S99972315,X51062786X,Mr.,Lon587,Wyman904,,,M,white,nonhispanic,M,Salem  Massachusetts  US,801 West Camp Suite 96,Peabody,Massachusetts,Essex County,01940,42.52655459409101,-71.03996911947888,1480824.1750000005,639.405
eabceccb-fd23-1253-2037-dee4fa41fbd5,2014-04-01,,999-34-5087,,,,Alene865,Hermann103,,,,asian,nonhispanic,F,Boston  Massachusetts  US,1049 Haag Walk,Oxford,Massachusetts,Worcester County,01540,42.11380012875896,-71.86067531825246,196757.59999999998,131.21999999999994
7381821c-e681-03e2-1f4d-14519b51ea6f,2009-06-05,,999-85-7713,,,,Vance413,Ernser583,,,,white,nonhispanic,M,Southbridge  Massachusetts  US,949 Beer Club Unit 47,Winchendon,Massachusetts,Worcester County,01475,42.71308721367677,-72.05501124252494,304660.39999999997,1467.15
11c26def-8343-b989-96e8-dbd27e79d54e,1942-09-06,,999-21-8572,S99925254,X2413452X,Ms.,Galina98,Beatty507,,,S,white,nonhispanic,F,Winthrop  Massachusetts  US,776 Towne Boulevard Suite 58,North Adams,Massachusetts,Berkshire County,01247,42.62585259239589,-73.07317084282961,1103313.6529999997,5401.997
4ca51bbc-dd89-0142-9c53-1a8453a5bddd,1996-09-09,,999-78-4984,S99992464,X55795565X,Mr.,Sebastian508,Zulauf375,,,,asian,nonhispanic,M,Brookline  Massachusetts  US,823 Gislason Skyway,Quincy,Massachusetts,Norfolk County,02171,42.27195261190205,-70.98092862972214,1385034.5450000004,15703.005
81271fc1-f27b-4a6a-49ca-f8d0ba9a55fb,1980-04-04,,999-92-6357,S99976512,X18262071X,Mr.,Lavern240,Gerlach374,,,M,white,nonhispanic,M,Boston  Massachusetts  US,736 Bernhard Neck Unit 88,Lowell,Massachusetts,Middlesex County,01852,42.664960576395124,-71.34848434430239,1039098.9225000002,17297.857500000002
e260a0f6-8ab1-d483-cb3d-2093241b635f,1949-10-13,,999-86-3238,S99998556,X26142438X,Mrs.,So684,Ferry570,,Goodwin327,M,white,nonhispanic,F,Chelsea  Massachusetts  US,1043 Pollich Parade,Raynham,Massachusetts,Bristol County,,41.91677487851796,-71.04661624202576,2732926.8745,552523.6355
f9e8b3e4-1c3f-c662-a310-516d338ee41a,1951-09-18,2009-02-04,999-23-8389,S99916160,X62111982X,Mr.,Morris740,Kuhlman484,,,M,white,nonhispanic,M,Pembroke  Massachusetts  US,669 Stokes Lane,Worcester,Massachusetts,Worcester County,01604,42.399794080000405,-71.78179134826055,1446443.9300000002,115.49999999999993
41998d9e-8d92-3272-1252-cabbd55696a6,1956-05-17,,999-20-7028,S99951275,X13452901X,Mrs.,Debora709,Conn188,,Thiel172,M,white,nonhispanic,F,Stockbridge  Massachusetts  US,329 Schaden Glen Suite 86,Cambridge,Massachusetts,Middlesex County,02472,42.40874115067692,-71.1809946475533,1329362.6700000004,0.0
c4292552-ab46-dd25-c7ee-61596965f2e2,1965-09-09,2021-05-15,999-94-2808,S99931890,X60373192X,Mr.,Jermaine675,McClure239,,,S,white,nonhispanic,M,Malden  Massachusetts  US,413 Kulas Camp,Wellesley,Massachusetts,Norfolk County,,42.257494370427466,-71.25985678985091,2198969.192500001,17472.187500000025
751b24b6-7d65-fcee-0f58-b4144dc8ddbc,1951-01-21,1996-09-01,999-82-7698,S99925064,X59145510X,Mrs.,Charline650,Cronin387,,Ankunding277,M,white,nonhispanic,F,Andover  Massachusetts  US,915 Macejkovic Forge,Weymouth,Massachusetts,Norfolk County,02190,42.28766546842274,-70.9451005173661,1550597.137,613074.6429999999
deaba6f9-a6ec-218f-6dc7-207a210885dd,1963-01-17,,999-58-4732,S99993840,X66548114X,Mr.,Kurtis994,Hoppe518,,,M,black,nonhispanic,M,Somerset  Massachusetts  US,497 Kuhlman Corner,Wareham,Massachusetts,Plymouth County,,41.73910855208828,-70.73893314975992,1451465.2450000006,20513.085000000003
1274aab1-2191-3796-dd29-d1f7f919d63c,1960-08-21,2019-04-21,999-38-5329,S99965498,X89851091X,Mr.,Elwood28,Lindgren255,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,985 Walsh Trace,Lynn,Massachusetts,Essex County,01901,42.49464627522304,-70.98126482424915,1681101.645,58469.565
5919a110-2ed3-1f03-1e41-36245a92f6a2,1951-09-18,2006-12-05,999-47-1617,S99936511,X1633067X,Mr.,Grady603,Rutherford999,,,M,white,nonhispanic,M,Amherst  Massachusetts  US,869 Zieme Course Suite 28,Worcester,Massachusetts,Worcester County,01583,42.286715970156415,-71.8163263418135,2544960.4425,38449.5675
